algorithm,language,sample,time
radixlsd,python,16,0.07159900665283203
radixlsd,python,17,0.0716404914855957
radixlsd,python,18,0.07150936126708984
radixlsd,python,19,0.07172155380249023
radixlsd,python,20,0.0714106559753418
radixlsd,python,21,0.07185721397399902
radixlsd,python,22,0.07149839401245117
radixlsd,python,23,0.07181167602539062
radixlsd,python,24,0.07167696952819824
radixlsd,python,25,0.07176518440246582
radixlsd,python,26,0.07158970832824707
radixlsd,python,27,0.07183551788330078
radixlsd,python,28,0.07160043716430664
radixlsd,python,29,0.07127523422241211
radixlsd,python,30,0.07146000862121582
radixlsd,python,31,0.07161617279052734
radixlsd,python,32,0.07232189178466797
radixlsd,python,33,0.07176542282104492
radixlsd,python,34,0.0715792179107666
radixlsd,python,35,0.07160282135009766
radixlsd,python,36,0.0714423656463623
radixlsd,python,37,0.07137942314147949
radixlsd,python,38,0.07477569580078125
radixlsd,python,39,0.07407069206237793
radixlsd,python,40,0.07145953178405762
radixlsd,python,41,0.07165336608886719
radixlsd,python,42,0.0722188949584961
radixlsd,python,43,0.07427763938903809
radixlsd,python,44,0.07183074951171875
radixlsd,python,45,0.07168960571289062
radixlsd,python,46,0.07429885864257812
radixlsd,python,47,0.07228279113769531
radixlsd,python,48,0.07428812980651855
radixlsd,python,49,0.07197284698486328
radixlsd,python,50,0.07141757011413574
radixlsd,python,51,0.07388687133789062
radixlsd,python,52,0.07207536697387695
radixlsd,python,53,0.074462890625
radixlsd,python,54,0.07157230377197266
radixlsd,python,55,0.07173824310302734
radixlsd,python,56,0.0753624439239502
radixlsd,python,57,0.07158994674682617
radixlsd,python,58,0.07159638404846191
radixlsd,python,59,0.0739741325378418
radixlsd,python,60,0.07160019874572754
radixlsd,python,61,0.07419228553771973
radixlsd,python,62,0.07140231132507324
radixlsd,python,63,0.07160186767578125
radixlsd,python,64,0.07153844833374023
radixlsd,python,65,0.08753800392150879
radixlsd,python,66,0.07210898399353027
radixlsd,python,67,0.07159280776977539
radixlsd,python,68,0.07166910171508789
radixlsd,python,69,0.07153129577636719
radixlsd,python,70,0.0711829662322998
radixlsd,python,71,0.07147860527038574
radixlsd,python,72,0.07294034957885742
radixlsd,python,73,0.0718073844909668
radixlsd,python,74,0.0714571475982666
radixlsd,python,75,0.07135772705078125
radixlsd,python,76,0.07140207290649414
radixlsd,python,77,0.07146573066711426
radixlsd,python,78,0.07129383087158203
radixlsd,python,79,0.07143712043762207
radixlsd,python,80,0.07139420509338379
radixlsd,python,81,0.07135510444641113
radixlsd,python,82,0.07152342796325684
radixlsd,python,83,0.0715639591217041
radixlsd,python,84,0.0713503360748291
radixlsd,python,85,0.07157468795776367
radixlsd,python,86,0.07155084609985352
radixlsd,python,87,0.0744171142578125
radixlsd,python,88,0.07256627082824707
radixlsd,python,89,0.07158374786376953
radixlsd,python,90,0.07162809371948242
radixlsd,python,91,0.07163786888122559
radixlsd,python,92,0.07145190238952637
radixlsd,python,93,0.07147645950317383
radixlsd,python,94,0.07155632972717285
radixlsd,python,95,0.07150411605834961
radixlsd,python,96,0.0715036392211914
radixlsd,python,97,0.07166147232055664
radixlsd,python,98,0.07535791397094727
radixlsd,python,99,0.07171750068664551
radixmsd,python,0,0.05274844169616699
radixmsd,python,1,0.05273866653442383
radixmsd,python,2,0.05448150634765625
radixmsd,python,3,0.05295705795288086
radixmsd,python,4,0.05306601524353027
radixmsd,python,5,0.052620887756347656
radixmsd,python,6,0.0532526969909668
radixmsd,python,7,0.05283641815185547
radixmsd,python,8,0.05273723602294922
radixmsd,python,9,0.05295920372009277
radixmsd,python,10,0.05272650718688965
radixmsd,python,11,0.05266880989074707
radixmsd,python,12,0.05267024040222168
radixmsd,python,13,0.05264091491699219
radixmsd,python,14,0.0528264045715332
radixmsd,python,15,0.052778005599975586
radixmsd,python,16,0.05294156074523926
radixmsd,python,17,0.05411338806152344
radixmsd,python,18,0.05267786979675293
radixmsd,python,19,0.05270791053771973
radixmsd,python,20,0.053202152252197266
radixmsd,python,21,0.055353403091430664
radixmsd,python,22,0.05272054672241211
radixmsd,python,23,0.05252647399902344
radixmsd,python,24,0.05274367332458496
radixmsd,python,25,0.05297374725341797
radixmsd,python,26,0.05281639099121094
radixmsd,python,27,0.052538394927978516
radixmsd,python,28,0.053453922271728516
radixmsd,python,29,0.06858253479003906
radixmsd,python,30,0.053076744079589844
radixmsd,python,31,0.052986860275268555
radixmsd,python,32,0.052796363830566406
radixmsd,python,33,0.05289578437805176
radixmsd,python,34,0.05267739295959473
radixmsd,python,35,0.052753448486328125
radixmsd,python,36,0.0525510311126709
radixmsd,python,37,0.0727534294128418
radixmsd,python,38,0.05240440368652344
radixmsd,python,39,0.05628466606140137
radixmsd,python,40,0.05292153358459473
radixmsd,python,41,0.05244278907775879
radixmsd,python,42,0.05284690856933594
radixmsd,python,43,0.05387401580810547
radixmsd,python,44,0.05271577835083008
radixmsd,python,45,0.05259370803833008
radixmsd,python,46,0.052715301513671875
radixmsd,python,47,0.052953481674194336
radixmsd,python,48,0.055525779724121094
radixmsd,python,49,0.052710533142089844
radixmsd,python,50,0.052796363830566406
radixmsd,python,51,0.05479907989501953
radixmsd,python,52,0.052573442459106445
radixmsd,python,53,0.052709102630615234
radixmsd,python,54,0.055504560470581055
radixmsd,python,55,0.05464029312133789
radixmsd,python,56,0.05271601676940918
radixmsd,python,57,0.052695274353027344
radixmsd,python,58,0.05543065071105957
radixmsd,python,59,0.05298423767089844
radixmsd,python,60,0.052823781967163086
radixmsd,python,61,0.05513191223144531
radixmsd,python,62,0.05291008949279785
radixmsd,python,63,0.05261683464050293
radixmsd,python,64,0.0528562068939209
radixmsd,python,65,0.052553415298461914
radixmsd,python,66,0.05318498611450195
radixmsd,python,67,0.052988529205322266
radixmsd,python,68,0.05265545845031738
radixmsd,python,69,0.05286073684692383
radixmsd,python,70,0.05252814292907715
radixmsd,python,71,0.05284619331359863
radixmsd,python,72,0.053319692611694336
radixmsd,python,73,0.05270552635192871
radixmsd,python,74,0.05259060859680176
radixmsd,python,75,0.06838655471801758
radixmsd,python,76,0.05536532402038574
radixmsd,python,77,0.05281639099121094
radixmsd,python,78,0.0554046630859375
radixmsd,python,79,0.05279421806335449
radixmsd,python,80,0.0530850887298584
radixmsd,python,81,0.052762508392333984
radixmsd,python,82,0.055242061614990234
radixmsd,python,83,0.05272674560546875
